ticker,title,text,source_name,date,sentiment,news_url
GM,"GM to build electric vehicles in U.S. plants, add 700 jobs",CNBC's Phil LeBeau reports from a General Motors press conference where the company is announcing a new $1.8 billion dollar investment to build electric vehicles in the U.S. following ongoing controversy with President Trump. Trump criticized the company for idling five of its U.S. plants.,CNBC Television,"Fri, 22 Mar 2019 11:23:31 -0400",Positive,https://www.youtube.com/watch?v=NasQbMV25wU
GM,"GM invests $300M in electric vehicle plant in Michigan, adding 400 jobs","General Motors CEO Mary Barra on the automaker's plans to build an electric vehicle plant at a plant in Orion, Michigan, President Trump's criticisms of the company's decision to close a plant in Lordstown, Ohio and the company's commitment to jobs in America.",Fox Business,"Fri, 22 Mar 2019 10:44:35 -0400",Positive,https://www.youtube.com/watch?v=WUd2vV0LXw8
GM,"GM to unveil new electric car, investing $300 million in Michigan plant","General Motors Co. said Friday it will invest $300 million in one of its Michigan assembly plants to produce a new Chevrolet electric vehicle, bringing 400 new jobs to the plant.",Market Watch,"Fri, 22 Mar 2019 09:51:14 -0400",Positive,http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/WF5TvCAyqwQ/story.aspx
GM,General Motors (GM) Plans to Invest $300M in Orion Plant,General Motors (GM) aims to invest in the development of future technologies. This is likely to create several jobs.,Zacks Investment Research,"Fri, 22 Mar 2019 08:51:00 -0400",Positive,http://www.zacks.com/stock/news/363288/general-motors-gm-plans-to-invest-%24300m-in-orion-plant
GM,How old pickup truck designs struggle to protect passengers,CNBC's Phil LeBeau breaks down the increase in pickup truck crashes and what it means for the popularity of the vehicle in the U.S.,CNBC Television,"Thu, 21 Mar 2019 15:25:50 -0400",Negative,https://www.youtube.com/watch?v=5adKHrk47bA
GM,Popular pickup trucks receive poor scores in crash tests,"Eleven pickup trucks crash tested by the Insurance Institute for Highway Safety produced mixed results, including popular models from Chevy and General Motors.",CNBC Television,"Thu, 21 Mar 2019 15:24:44 -0400",Negative,https://www.youtube.com/watch?v=AJ-ekYP7bVw
GM,Why General Motors Is Launching an All-New Luxury Sedan,"Think SUVs are king and sedans are dead? Not quite, says GM.",The Motley Fool,"Thu, 21 Mar 2019 14:06:00 -0400",Positive,https://www.fool.com/investing/2019/03/21/why-general-motors-is-launching-an-all-new-luxury.aspx?source=iedfolrf0000001
GM,"Cadillac banks on SUVs, electric vehicles to revive brand as sales languish","Sales of utility vehicles of all kinds that are dominating the American are critical to the automaker's long promised ""renaissance,"" Cadillac President Steve Carlisle said in an interview.",CNBC,"Thu, 21 Mar 2019 09:00:00 -0400",Positive,https://www.cnbc.com/2019/03/21/cadillac-banks-on-suvs-electric-vehicles-to-revive-languishing-sales.html
GM,"General Motors should consider a different public relations approach to labor issues, auto researche","President Trump is loudly calling for the reopening of a shuttered General Motors factory in Lordstown, Ohio. Paul Ingrassia, editor at the Revs Institute for Automotive Research, joins ""Squawk Box"" to discuss what might happen next.",CNBC Television,"Wed, 20 Mar 2019 10:12:25 -0400",Neutral,https://www.youtube.com/watch?v=rh51LfhWrMo
GM,Lordstown residents hold out hope that GM plant will reopen as Trump calls for action,"President Trump is loudly calling for the reopening of a shuttered General Motors factory in Lordstown, Ohio. CNBC's Frank Holland reports from Lordstown.",CNBC Television,"Wed, 20 Mar 2019 10:08:13 -0400",Neutral,https://www.youtube.com/watch?v=jpog8mDbUIo
GM,GM isn't keeping its covenant with its customers or its retailers: Auto dealer,Flemington Car & Truck Country Chairman Steve Kalafer on concerns over General Motors business model.,Fox Business,"Wed, 20 Mar 2019 09:18:34 -0400",Neutral,https://www.youtube.com/watch?v=hKyQEq44PMo
GM,Will Trump's pressure on GM cause a reversal at the Ohio plant?,"Washington Examiner writer Tiana Lowe on President Trump's criticism of General Motors over the automaker's decision to close its plant in Lordstown, Ohio and the potential impact of Trump's threat of more auto tariffs.",Fox Business,"Wed, 20 Mar 2019 09:14:03 -0400",Neutral,https://www.youtube.com/watch?v=EZnz-fO8ObY
GM,Car maker stocks fall after BMW profit warning: GM,"Shares of auto makers fell Wednesday, pulled down by Germany-based BMW AG's warning of a significant drop in profits this year.",Market Watch,"Wed, 20 Mar 2019 08:46:31 -0400",Negative,http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/bnYxA-TIqMk/story.aspx
GM,Meet the mayor of the town behind Trump's General Motors tweets,"President Trump took on General Motors in a tweetstorm on Monday blaming the company for the closure of their plant in Lordstown, Ohio. Mayor Arno Hill of Lordstown, Ohio joins 'Closing Bell' to discuss.",CNBC Television,"Mon, 18 Mar 2019 19:38:09 -0400",Negative,https://www.youtube.com/watch?v=Jp3QNY4rFxo
GM,President Trump targets GM and Google in latest tweet storm,"Trump goes on a weekend twitter rant against Google and General Motors. With CNBC's Joe Kernen and the Fast Money traders, Tim Seymour, Brian Kelly, Steve Grasso and Guy Adami.",CNBC Television,"Mon, 18 Mar 2019 19:37:35 -0400",Negative,https://www.youtube.com/watch?v=OI1w6V2TtXY
GM,President Trump blasts GM over plans to close Ohio plant,"President Trump takes to Twitter to push General Motors CEO Mary Barra to reopen the Lordstown, Ohio manufacturing plant.",Yahoo Finance,"Mon, 18 Mar 2019 16:04:00 -0400",Negative,https://www.youtube.com/watch?v=wEkKVbwUtqA
GM,GM: Ignore Decelerating Growth And Focus On Cruise And Rivian,General Motors is one of the best-performing auto-manufacturing stock this year.,Seeking Alpha,"Mon, 18 Mar 2019 15:46:46 -0400",Positive,https://seekingalpha.com/article/4249470-gm-ignore-decelerating-growth-focus-cruise-rivian?source=feed_tag_long_ideas
GM,President Trump blasts GM on Twitter,President Trump goes after GM CEO Marry Barra  and the UAW union for the closing Ohio General Motors plant.,Yahoo Finance,"Mon, 18 Mar 2019 14:13:09 -0400",Negative,https://www.youtube.com/watch?v=PgkI9Ag2cFY
GM,"What To Know About GM, Lordstown And Trump","General Motors Company said it will negotiate with the United Automobile Workers — and the UAW only — this fall to decide the fate of the recently shuttered Lordstown, Ohio, plant. But some stakeholders are growing impatient.",Benzinga,"Mon, 18 Mar 2019 13:32:42 -0400",Positive,http://feeds.benzinga.com/~r/benzinga/~3/4b6o0tBP4uM/what-to-know-about-gm-lordstown-and-trump
GM,Trump Tells GM to 'Bring Jobs Home',"Mar.18 -- President Donald Trump calls on General Motors to reopen an Ohio factory. Bloomberg's Kevin Cirilli reports on ""Bloomberg Markets: Balance of Power.""",Bloomberg Markets and Finance,"Mon, 18 Mar 2019 12:38:29 -0400",Negative,https://www.youtube.com/watch?v=LezbKwMN2_s
GM,Expert: Trump's comments on General Motors are 'highly inappropriate',"Jimmy Pethokoukis, American Enterprise Institute fellow, and Jared Bernstein, former Biden economic policy advisor and Policy Priorities senior fellow, join ""Squawk on the Street"" to discuss Trump's recent tweet urging General Motors to reopen its Lordstown, Ohio plant.",CNBC Television,"Mon, 18 Mar 2019 11:27:45 -0400",Negative,https://www.youtube.com/watch?v=pjXO_oiHXAQ
GM,"Trump pressures General Motors to reopen its Lordstown, Ohio plant","President Trump tweeted to urge automaker General Motors to reopen its Lordstown, Ohio plant. Trump suggested in the tweets that GM instead close an overseas auto plant.",CNBC Television,"Mon, 18 Mar 2019 10:14:59 -0400",Neutral,https://www.youtube.com/watch?v=_gteOsPCTms
GM,Trump puts the heat on GM over Ohio plant closure,"The Wall Street Journal tech and autos reporter Tim Higgins on President Trump sparring with General Motors over the closure of a Lordstown, Ohio plant.",Fox Business,"Mon, 18 Mar 2019 07:29:23 -0400",Negative,https://www.youtube.com/watch?v=6V-o0NJNNn4
GM,Trump spars with GM over Ohio plant,"The Car Coach Lauren Fix on President Trump taking on General Motors over the automaker's decision to close its plant in Lordstown, Ohio.",Fox Business,"Mon, 18 Mar 2019 07:26:27 -0400",Negative,https://www.youtube.com/watch?v=RPOfwZKEXUE
GM,February European Auto Sales Drop for Sixth Consecutive Month,The European Automobile Manufacturers Association (ACEA) on Friday reported new vehicle registration totals in the European Union for the month of January.,24/7 Wall Street,"Fri, 15 Mar 2019 12:33:05 -0400",Negative,http://feedproxy.google.com/~r/typepad/RyNm/~3/PjjTmnlSgvQ/
GM,Today's Pickup: Companies Are Splurging On Self-Driving Technology With No Commercial Deployment In Sight,The commercial kickoff of a fully autonomous vehicle seems to be quite far into the horizon.,Benzinga,"Fri, 15 Mar 2019 07:19:23 -0400",Negative,http://feeds.benzinga.com/~r/benzinga/~3/q1bWRc-spyc/todays-pickup-companies-are-splurging-on-self-driving-technology-with-no-commerc
GM,GM Doubles Down on Self-Driving With a Planned Hiring Spree,"In its latest step to emphasize autonomous vehicles, GM plans to double the staff at its Cruise Automation subsidiary.",The Motley Fool,"Thu, 14 Mar 2019 05:32:56 -0400",Positive,https://www.fool.com/investing/2019/03/13/gm-doubles-down-self-driving-with-a-planned-hiring.aspx?source=iedfolrf0000001
GM,Moody's downgrades auto industry outlook from stable to negative on falling demand,"Slowing economic growth, a better-than-expected end to 2018 and a host of potential political pitfalls are all expected to dampen global auto sales in 2019.",CNBC,"Mon, 11 Mar 2019 18:03:26 -0400",Negative,https://www.cnbc.com/2019/03/11/moodys-downgrades-auto-industry-outlook-to-negative-on-falling-demand.html
GM,How Can Chinese Economy Slowdown And Trade Wars Affect General Motors' Valuation?,General Motors (NYSE: GM) reported its 4th quarter and full year results for Fiscal year 2018 recently. The company delivered good results on the back of higher pricing for the fiscal year.,Forbes,"Mon, 11 Mar 2019 17:34:34 -0400",Positive,https://www.forbes.com/sites/greatspeculations/2019/03/11/how-can-chinese-economy-slowdown-and-trade-wars-affect-general-motors-valuation/
GM,General Motors (GM) Stock Moves -0.13%: What You Should Know,"In the latest trading session, General Motors (GM) closed at $37.99, marking a -0.13% move from the previous day.",Zacks Investment Research,"Fri, 08 Mar 2019 21:10:34 -0500",Negative,http://www.zacks.com/stock/news/358449/general-motors-gm-stock-moves-013-what-you-should-know
GM,"Cost, charging infrastructure, and convenience will affect electric vehicle adoption","Mark Fields, senior adviser at TPG Capital and former Ford CEO, on US jobs report and more.",CNBC Television,"Fri, 08 Mar 2019 19:06:05 -0500",Neutral,https://www.youtube.com/watch?v=SJ7d8uXTz1Q&t=116s
GM,Why Is GM (GM) Down 1.6% Since Last Earnings Report?,GM (GM) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,Zacks Investment Research,"Fri, 08 Mar 2019 14:36:20 -0500",Negative,http://www.zacks.com/stock/news/358363/why-is-gm-gm-down-16-since-last-earnings-report
GM,Hunting for yield: General Motors,"Hunting for yield. With CNBC's Bob Pisani and Melissa Lee, and the Fast Money traders, Tim Seymour, Karen Finerman, Steve Grasso and Dan Nathan.",CNBC Television,"Thu, 07 Mar 2019 18:56:57 -0500",Positive,https://www.youtube.com/watch?v=I-Ow3AhdjSU&t=249s
GM,"Final trades: Chevron, General Motors, Lennar & TLT","The ""Fast Money"" traders share their final trades of the day including Chevron, General Motors, Lennar and the TLT ETF.",CNBC Television,"Thu, 07 Mar 2019 18:43:24 -0500",Positive,https://www.youtube.com/watch?v=JHAe2x8BLVU
GM,"1,700 jobs lost in the closing of Ohio GM","Fox Business Briefs: General Motors plant in Lordstown, Ohio is ending production; Nintendo introduces its new virtual reality kit for the Switch gaming system.",Fox Business,"Thu, 07 Mar 2019 14:00:24 -0500",Negative,https://www.youtube.com/watch?v=N18pAgA3GR0&t=0s
GM,"Final Trade: GM, TJX, Alphabet & TLT","The ""Fast Money"" traders share their final trades of the day including General Motors, TJX Companies and more.",CNBC Television,"Mon, 04 Mar 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=zbxGb4P_pn0
GM,Rising auto interest rates could signal peak auto is to come,"Is now the time to hit the brakes on autos? With CNBC's Phil LeBeau and Melissa Lee, and the Fast Money traders, Tim Seymour, Mark Tepper, Karen Finerman and Brian Kelly.",CNBC Television,"Sun, 03 Mar 2019 19:00:00 -0500",Negative,https://www.youtube.com/watch?v=NMxHCccdtz4
WMT,Tech dominates list of most valuable US brands,Brand Finance CEO David Haigh on the firm's list of most valuable brands in U.S.,Fox Business,"Fri, 29 Mar 2019 11:49:22 -0400",Positive,https://www.youtube.com/watch?v=3-8r1D3bDu0
WMT,Walmart Launches Furniture Collection With Actress Drew Barrymore,"Drew Barrymore, who bloomed from a childhood actor to among the most famous mainstream actresses in America, has launched a collection of furniture and decor with Walmart Inc.",24/7 Wall Street,"Fri, 29 Mar 2019 10:15:11 -0400",Positive,http://feedproxy.google.com/~r/typepad/RyNm/~3/EehnBjBzau0/
WMT,"Retail stocks are soaring despite the odds: Walmart, Target & PVH","Is the retail rally on? Should investors keep betting on the consumer? With CNBC's Melissa Lee and the Fast Money traders, Pete Najarian, Phil Camporeale, Dan Nathan and Guy Adami.",CNBC Television,"Thu, 28 Mar 2019 17:37:21 -0400",Positive,https://www.youtube.com/watch?v=HklfQYWPDy0&t=157s
WMT,"Google, GM and other corporate giants form alliance to create a boom in US clean energy",The Renewable Energy Buyers Alliance launches Thursday to help companies take advantage of new ways to purchase renewable energy.,CNBC,"Thu, 28 Mar 2019 00:01:00 -0400",Positive,https://www.cnbc.com/2019/03/27/corporate-giants-form-alliance-to-create-a-boom-in-us-clean-energy.html
WMT,Walmart's AI Advantage,"Over the years, I've written multiple article covering Amazon's AI investments and strategy, highlighting it as a key source of competitive advantage and the massive opportunities that it opens.",Seeking Alpha,"Wed, 27 Mar 2019 07:12:31 -0400",Positive,https://seekingalpha.com/article/4251245-walmarts-ai-advantage?source=feed_tag_long_ideas
WMT,3 Stocks to Buy Ahead of the Next Market Crash: Walmart,"BioMarin, Waste Management, and Walmart are three top defensive picks worth buying now.",The Motley Fool,"Mon, 25 Mar 2019 10:10:00 -0400",Positive,https://www.fool.com/investing/2019/03/25/3-stocks-to-buy-ahead-of-the-next-market-crash.aspx?source=iedfolrf0000001
WMT,"Analyst Highlights: Costco, Cisco Systems and Walmart","The Zacks Analyst Blog Highlights: Netflix, Amazon, Costco, Cisco Systems and Walmart",Zacks Investment Research,"Mon, 25 Mar 2019 08:19:00 -0400",Neutral,http://www.zacks.com/stock/news/363911/the-zacks-analyst-blog-highlights-netflix-amazon-costco-cisco-systems-and-walmart
WMT,Walmart Is Taking Advantage of a Key Amazon Weakness,Walmart's Jetblack service is tapping a market Amazon has mostly ignored.,The Motley Fool,"Sun, 24 Mar 2019 16:07:00 -0400",Positive,https://www.fool.com/investing/2019/03/24/walmart-is-taking-advantage-of-a-key-amazon-weakne.aspx?source=iedfolrf0000001
WMT,Walmart Dives Deeper Into Consumer Electronics,The retail giant will be launching its own line of low-priced tablets.,The Motley Fool,"Sat, 23 Mar 2019 16:33:00 -0400",Positive,https://www.fool.com/investing/2019/03/23/walmart-dives-deeper-into-consumer-electronics.aspx?source=iedfolrf0000001
WMT,Walmart (WMT) Stock Moves -0.79%: What You Should Know,"Walmart (WMT) closed at $98.28 in the latest trading session, marking a -0.79% move from the prior day.",Zacks Investment Research,"Fri, 22 Mar 2019 17:45:11 -0400",Negative,http://www.zacks.com/stock/news/363532/walmart-wmt-stock-moves-079-what-you-should-know
WMT,3 Blue-Chip Stocks to Buy Right Now: Walmart,Walmart is coming off a stronger-than-projected fourth-quarter fiscal 2019.,Zacks Investment Research,"Fri, 22 Mar 2019 16:36:00 -0400",Positive,http://www.zacks.com/stock/news/363514/3-blue-chip-stocks-to-buy-right-now
WMT,Knowing This One Word Can Save You Big Bucks at Walmart,People expect to save money when they shop at Walmart.,24/7 Wall Street,"Thu, 21 Mar 2019 09:35:34 -0400",Positive,http://feedproxy.google.com/~r/typepad/RyNm/~3/n5hPtL-KjUU/
WMT,Walmart CTO Jeremy King is leaving,"Brian Sozzi, Myles Udland and Seana Smith discuss what Jeremy King Walmart CTO's departure means for the retail giant.",Yahoo Finance,"Wed, 20 Mar 2019 17:28:57 -0400",Negative,https://www.youtube.com/watch?v=i4udaxe-k40
WMT,Walmart's CTO Jeremy King leaving company,CNBC's Courtney Reagan discusses the news that Walmart CTO Jeremy King is leaving the company.,CNBC Television,"Wed, 20 Mar 2019 16:40:19 -0400",Negative,https://www.youtube.com/watch?v=G1TaNShrAn4
WMT,Walmart's Chief Technology Officer Jeremy King is leaving the company,"Walmart’s chief technology officer Jeremy King is leaving the company, according to a memo obtained by CNBC.",CNBC,"Wed, 20 Mar 2019 16:00:00 -0400",Negative,https://www.cnbc.com/2019/03/20/walmarts-chief-technology-officer-jeremy-king-is-leaving-the-company.html
WMT,A Walmart Tablet Is Another Battle in Its War With Amazon,You have to wonder why the retailer waited so long.,The Motley Fool,"Wed, 20 Mar 2019 12:18:40 -0400",Positive,https://www.fool.com/investing/2019/03/20/walmart-tablet-is-another-battle-in-its-war-with-a.aspx?source=iedfolrf0000001
WMT,Walmart ending Savings Catcher price match program,Walmart Inc. is discontinuing its price-matching Savings Catcher program on May 14.,Market Watch,"Wed, 20 Mar 2019 11:08:53 -0400",Neutral,http://feeds.marketwatch.com/~r/marketwatch/marketpulse/~3/Pf38rxTOojk/story.aspx
WMT,3 Companies That Won't Be Buying Roku: Walmart,"An article argues that Disney, Walmart, or even AT&T would be ideal buyers of the streaming video pioneer. Don't wait up for the wedding invitation.",The Motley Fool,"Wed, 20 Mar 2019 09:44:46 -0400",Negative,https://www.fool.com/investing/2019/03/20/3-companies-that-wont-be-buying-roku.aspx?source=iedfolrf0000001
WMT,Here's Why Walmart (WMT) is Likely to Keep Its Solid Show On,Walmart's focus on strengthening its store and e-commerce operations helps it put up a solid comps record.,Zacks Investment Research,"Tue, 19 Mar 2019 10:33:16 -0400",Positive,http://www.zacks.com/stock/news/361041/heres-why-walmart-wmt-is-likely-to-keep-its-solid-show-on
WMT,"AI-Powered, Self-Driving Robots Are Taking On a Bigger Role at Walmart Stores",The world's largest retailer is making a growing bet on robots and artificial intelligence to gain a competitive edge.,The Motley Fool,"Tue, 19 Mar 2019 10:09:07 -0400",Positive,https://www.fool.com/investing/2019/03/19/ai-powered-self-driving-robots-are-taking-on-a-big.aspx?source=iedfolrf0000001
WMT,5 Recession-Proof Stocks,"Almost no one is thinking about the fifth company, and therein lies opportunity.",The Motley Fool,"Fri, 15 Mar 2019 20:25:02 -0400",Positive,https://www.fool.com/investing/2019/03/15/5-recession-proof-stocks.aspx?source=iedfolrf0000001
WMT,Traders debate Morgan Stanley's stock picks for 2019,"The 'Fast Money Halftime Report' team takes a look at Morgan Stanley's top 30 stocks for 2019. They discuss Home Depot, J.P. Morgan, PayPal and McDonald's.",CNBC Television,"Fri, 15 Mar 2019 14:33:06 -0400",Neutral,https://www.youtube.com/watch?v=RuKbZXbDiwY
WMT,Walmart And Target Beat Amazon,Walmart and Target have brought Amazon back into the world of the neighborhood store it once sought to abolish.,Forbes,"Fri, 15 Mar 2019 06:34:59 -0400",Positive,https://www.forbes.com/sites/panosmourdoukoutas/2019/03/14/walmart-and-target-beat-amazon/
WMT,3 Stocks Value Investors Should Love,"These three stocks are all trading at reasonable, or unreasonably low, valuations today.",The Motley Fool,"Thu, 14 Mar 2019 15:05:18 -0400",Positive,https://www.fool.com/investing/2019/03/13/3-stocks-value-investors-should-love.aspx?source=iedfolrf0000001
WMT,Walmart is planning to sell its own tablets,Walmart is making its own tablet in a move to challenge tech giants Amazon and Apple.,CNBC,"Thu, 14 Mar 2019 10:40:14 -0400",Positive,https://www.cnbc.com/2019/03/14/walmart-is-planning-to-sell-its-own-tablets.html
WMT,"Forget About Dogs Of The Dow In 2019, Upgrade To Dobermans","A year ago, I introduced to Forbes readers my Dobermans of the Dow screen. It's simple to employ, and the historical returns far exceed the traditional Dogs of the Dow.",Forbes,"Wed, 13 Mar 2019 14:19:47 -0400",Positive,https://www.forbes.com/sites/michaelcannivet/2019/01/03/forget-about-dogs-of-the-dow-in-2019-upgrade-to-dobermans/
WMT,Walmart is billing itself as a tech company at this year's SXSW,"Walmart, the biggest retailer in the world, will be at SXSW in Austin this year, selling itself as a tech company.",CNBC,"Sun, 10 Mar 2019 17:49:15 -0400",Positive,https://www.cnbc.com/2019/03/10/at-sxsw-this-year-walmart-bills-itself-as-a-tech-company.html
WMT,The Bull Market's 3 Worst Dow Stocks,"Despite huge market gains, these companies have lagged. Find out why.",The Motley Fool,"Sun, 10 Mar 2019 14:27:35 -0400",Negative,https://www.fool.com/investing/2019/03/10/the-bull-markets-3-worst-dow-stocks.aspx?source=iedfolrf0000001
WMT,Walmart associates to share $207 million in cash bonuses for fourth quarter,The bonuses average about $225 per Walmart associate.,CNBC,"Fri, 08 Mar 2019 13:27:48 -0500",Positive,https://www.cnbc.com/2019/03/08/walmart-associates-to-share-207-million-in-cash-bonuses.html
WMT,How the FDA is cracking down on stores selling tobacco to minors: Walgreens & Walmart are on the list,"In a new report the FDA put 15 national retailers on notice for allegedly selling tobacco products to minors - Exxon, Chevron, 7-11, Walgreens, Walmart and more are on the list. FDA Commissioner Dr. Scott Gottlieb joins ""Squawk Box"" to explain how the FDA compiled its report and what it will do going forward.",CNBC Television,"Mon, 04 Mar 2019 19:00:00 -0500",Negative,https://www.youtube.com/watch?v=PgZ3hH8l6yU
WMT,Can Amazon disrupt grocery shopping? Two experts debate,"Professor Arun Sundararajan of the NYU School of Business and Ryan Patel, Drucker School Senior Fellow, discuss Amazon's plan to open a chain of grocery stores.",Yahoo Finance,"Sun, 03 Mar 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=-alfEqa4nVk
WMT,Former JCPenney CEO Ron Johnson on Retail,"Former JCPenney CEO Ron Johnson joins ""Squawk on the Street"" to discuss how Amazon could change the retail sector with its new grocery store venture.",CNBC Television,"Sun, 03 Mar 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=WSRg1wlvkfI&t=106s
WMT,How Amazon could shake up the retail sector with its grocery stores,"Former JCPenney CEO Ron Johnson joins ""Squawk on the Street"" to discuss how Amazon could change the retail sector with its new grocery store venture.",CNBC Television,"Sun, 03 Mar 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=WSRg1wlvkfI&t=0s
WMT,Amazon could be rolling out a new grocery store chain,Brian Sozzi of Yahoo Finance breaks down a potential traditional grocery store that Amazon could be launching.,Yahoo Finance,"Sun, 03 Mar 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=CTK8PbFqf5I
WMT,Companies have more leeway to step up on political stances,"Julie Hootkin, partner at Global Strategy Group, discusses the fervor and activism of consumers who boycott companies at odds with their political views.",CNBC Television,"Fri, 01 Mar 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=ypDUK4opgTk
WMT,Grocery stores plunge on report Amazon launching grocery store chain,Shares of Kroger are falling after Dow Jones reported Amazon is planning on launching its own supermarket chain. CNBC's Dom Chu looks at the other grocery store stocks that are seeing a hit.,CNBC Television,"Thu, 28 Feb 2019 19:00:00 -0500",Negative,https://www.youtube.com/watch?v=mo_rkWEDIlE
WMT,Amazon to open dozens of grocery stores across the country,"Amazon is preparing to launch a new grocery store business at a lower price point than Whole Foods, which Amazon also owns. The first one will open in Los Angeles as early as this year. CNBC's Dom Chu reports. The 'Fast Money Halftime Report' team discuss what this means for Amazon and grocery store stocks",CNBC Television,"Thu, 28 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=_lATZ2Fi9ok
WMT,Theme 1: Jim Cramer Says That You Can Now Buy Retailers Again,Cramer's first theme identified the retail sector as the sleeper segment investors should expect to breakout in the coming months as headwinds that have slowed growth begin to dissipate.,The Street,"Wed, 27 Feb 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=nsi6djBtils
WMT,Loan app Affirm CEO breaks down new Walmart partnership,"CNBC's ""Power Lunch"" team is joined by Max Levchin, founder and CEO of loan app Affirm, to discuss the company's new partnership with Walmart.",CNBC Television,"Tue, 26 Feb 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=psyoTHB6BNw
WMT,"Exclusive: Sam's Club CEO on company growth, innovative ""Scan & Go"" technology","Exclusive: Sam's Club CEO, John Furner, sits down with Yahoo Finance's",Yahoo Finance,"Sun, 24 Feb 2019 19:00:00 -0500",Positive,https://finance.yahoo.com/video/exclusive-sams-club-ceo-company-214123878.html
WMT,Full interview with iconic investor Warren Buffett,"CNBC's Becky Quick sits down with Berkshire Hathaway CEO Warren Buffett. The billionaire investor weighs in on Kraft Heinz, Apple, the financial sector and his own investment strategy.",CNBC Television,"Sun, 24 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=Pqc56crs56s
WMT,Top stock pick for the week: Walmart,"Walmart: Top stock pick for the week of February 25th, 2019",ZacksInvestmentNews,"Sun, 24 Feb 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=FszQikUQsRs
WMT,The retail ETFs to watch ahead of earnings,"Tim Seymour of Seymour Asset Management, and Kevin O'Leary, O'Shares ETFs chairman, join CNBC's Bob Pisani on 'The Edge' to discuss how they're playing retail ETFs ahead of a week of earnings.",CNBC Television,"Sun, 24 Feb 2019 19:00:00 -0500",Positive,https://www.youtube.com/watch?v=VtIHGLGMswk
WMT,Retail reversal - 5 trades: Walmart,"The ""Fast Money"" traders discuss the upcoming retail earnings and how to navigate the next couple weeks.",CNBC Television,"Tue, 19 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=Xz-SnHaVT7A&t=0s
WMT,"Walmart is firing on all cylinders, EMarketer's Lipsman Says","Andrew Lipsman, EMarketer Inc. principal analyst, discusses Walmart Inc.'s e-commerce business and the future of Flipkart with Bloomberg's Sarah Halzack and Emily Chang on ""Bloomberg Technology.""",Bloomberg Technology,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=OT7kHLQLrPs
WMT,Here's why retail may have a big year ahead,"CNBC's ""Closing Bell"" team is joined by Simeon Siegel of Nomura Instinet to discuss what data and earnings reports are pointing to for consumer health.",CNBC Television,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=YcG1-ki2Lqk
WMT,Walmart reports best holiday quarter in a decade,"Walmart shares surge after reporting its best holiday quarter in a decade. The company brushed off the industry’s disappointing December sales with its best holiday quarter in at least a decade, soothing concerns about the sector’s outlook for 2019. Bloomberg's Emma Chandra breaks it down.",Bloomberg Markets and Finance,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=bN8x7zvdebw
WMT,What Walmart's doing right: Expert,"CNBC's ""Power Lunch"" is joined by Paul Trussell, retail analyst at Deutsche Bank, and Jan Kniffen, CEO of J. Rogers Kniffen Worldwide, to break down what happened to Walmart's shares after reporting earnings.",CNBC Television,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=Nh3Qa8NIjwI
WMT,"Walmart has a frequency play on Amazon, says Barclays food analyst","Karen Short, Barclays Investment Bank retail analyst, and Neil Hennessy, Hennessy Funds portfolio manager and CIO, join 'The Exchange' to discuss Walmarts strong quarterly earnings report and what's driving the beat.",CNBC Television,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=rlxyIwGYCh0
WMT,Traders debate if the market is posed for a rally or a retest,"The ""Fast Money Halftime Report"" team sits down with CNBC's Brian Sullivan to discuss the mid-day markets and debate if now is a safe time to buy stocks.",CNBC Television,"Mon, 18 Feb 2019 19:00:00 -0500",Neutral,https://www.youtube.com/watch?v=PP-21S-69W4
GE,Leaders on the Front Lines: The Business Case for Diversity,"Bloomberg Chairman Peter Grauer, Mastercard Chief Financial Officer Martina Hund-Mejean, Portland General Electric President and Chief Executive Officer Maria Pope, and P&G North America Group President Carolyn Tastad talk about the importance of advancing diversity at the Bloomberg Equality Summit in New York.",Bloomberg Markets and Finance,"Fri, 29 Mar 2019 19:04:13 -0400",Positive,https://www.youtube.com/watch?v=-mEqQ4uBrRU
