ticker,company_id,currency,fyear,indicatorId,indicatorName,period,period_end_date,value
AIG,251769,,nan,1-15,Research & Development Expenses,,,
AIG,251769,USD,2018.0,1-19,Operating Income (EBIT),TTM,2018-09-30,2750000000
AIG,251769,,nan,1-21,"Interest Expense, net",,,
AIG,251769,USD,2018.0,1-28,Pretax Income (adjusted),TTM,2018-09-30,1560000000
AIG,251769,USD,2018.0,1-43,Pretax Income,TTM,2018-09-30,1827000000
AIG,251769,USD,2018.0,1-44,Income Taxes,TTM,2018-09-30,7835000000
AIG,251769,USD,2018.0,1-49,Income from Continuing Operations,TTM,2018-09-30,-6008000000
AIG,251769,USD,2018.0,1-58,Net Income (common shareholders),TTM,2018-09-30,-6044000000
AIG,251769,USD,2018.0,2-1,Cash and Cash-equivalents,TTM,2018-09-30,2741000000
AIG,251769,,nan,2-5,"Receivables, net",,,
AIG,251769,,nan,2-21,Total Current Assets,,,
AIG,251769,USD,2018.0,2-22,"Property, Plant and Equipment, net",TTM,2018-09-30,0
AIG,251769,USD,2018.0,2-41,Total Assets,TTM,2018-09-30,504860000000
AIG,251769,,nan,2-43,Accounts payable,,,
AIG,251769,USD,2018.0,2-47,Current Debt,TTM,2018-09-30,0
AIG,251769,,nan,2-57,Total Current Liabilities,,,
AIG,251769,USD,2018.0,2-58,Non-current Debt,TTM,2018-09-30,34594000000
AIG,251769,USD,2018.0,2-73,Total Liabilities,TTM,2018-09-30,445683000000
AIG,251769,USD,2018.0,2-74,Preferred Equity,TTM,2018-09-30,0
AIG,251769,USD,2018.0,2-76,Common Stock,TTM,2018-09-30,0
AIG,251769,USD,2018.0,2-82,Equity before minorities,TTM,2018-09-30,58586000000
AIG,251769,USD,2018.0,2-83,Minority Interest,TTM,2018-09-30,591000000
AIG,251769,USD,2018.0,2-84,Total Equity,TTM,2018-09-30,59177000000
AIG,251769,USD,2018.0,3-2,Depreciation & Amortisation,TTM,2018-09-30,4881000000
AIG,251769,USD,2018.0,3-7,Change in Working Capital,TTM,2018-09-30,0
AIG,251769,USD,2018.0,3-13,Operating Cash Flow,TTM,2018-09-30,239000000
AIG,251769,USD,2018.0,3-14,Net Change in PP&E & Intangibles,TTM,2018-09-30,0
AIG,251769,USD,2018.0,3-31,Investing Cash Flow,TTM,2018-09-30,9383000000
AIG,251769,USD,2018.0,3-32,Dividends paid,TTM,2018-09-30,-1146000000
AIG,251769,USD,2018.0,3-43,Financing Cash Flow,TTM,2018-09-30,762000000
AIG,251769,USD,2018.0,3-46,Net Change in Cash,TTM,2018-09-30,10386000000
AIG,251769,,nan,4-11,Market Capitalisation,TTM,,38092963118
AIG,251769,,nan,4-10,EBITDA,TTM,,7631000000
AIG,251769,,nan,4-6,Total Debt,TTM,,34594000000
AIG,251769,,nan,4-25,Free Cash Flow,TTM,,-204000000
AIG,251769,,nan,4-0,Gross Margin,,,
AIG,251769,,nan,4-1,Operating Margin,TTM,,0.05790
AIG,251769,,nan,4-2,Net Profit Margin,TTM,,-0.12750
AIG,251769,,nan,4-7,Return on Equity,TTM,,-0.10230
AIG,251769,,nan,4-9,Return on Assets,TTM,,-0.01200
AIG,251769,,nan,4-28,Free Cash Flow to Net Income,TTM,,0.03370
AIG,251769,,nan,4-3,Current Ratio,,,
AIG,251769,,nan,4-4,Liabilities to Equity Ratio,TTM,,7.53140
AIG,251769,,nan,4-5,Debt to Assets Ratio,TTM,,0.06850
AIG,251769,,nan,4-12,"Earnings per Share, Basic",TTM,,-6.69
AIG,251769,,nan,4-13,"Earnings per Share, Diluted",TTM,,-6.70
AIG,251769,,nan,4-17,Sales per Share,TTM,,52.54
AIG,251769,,nan,4-18,Book Value per Share,TTM,,64.86
AIG,251769,,nan,4-26,Free Cash Flow per Share,TTM,,-0.23
AIG,251769,,nan,4-29,Dividends per Share,TTM,,1.27
AIG,251769,,nan,4-14,Price to Earnings Ratio,TTM,,-6.44
AIG,251769,,nan,4-15,Price to Sales Ratio,TTM,,0.82
AIG,251769,,nan,4-16,Price to Book Value,TTM,,0.66
AIG,251769,,nan,4-27,Price to Free Cash Flow,TTM,,-190.67
AIG,251769,,nan,4-11,Market Capitalisation,TTM,,38092963118
AIG,251769,,nan,4-20,Enterprise Value,TTM,,70536963118
AIG,251769,,nan,4-21,EV/EBITDA,TTM,,9.24
AIG,251769,,nan,4-22,EV/Sales,TTM,,1.49
AIG,251769,,nan,4-31,EV/FCF,TTM,,-345.77
AIG,251769,,nan,4-23,Book to Market Value,TTM,,1.55
AIG,251769,,nan,4-24,Operating Income/EV,TTM,,0.03900
AIG,251769,,nan,4-30,Pietroski F-Score,,,
LOW,186050,USD,nan,0-31,Last Closing Price,,2019-03-29,109.47
LOW,186050,,nan,0-64,Common Shares Outstanding,,2018-11-30,802957007
LOW,186050,,nan,0-65,Preferred Shares Outstanding,,,
LOW,186050,,2018.0,0-66,"Average Shares Outstanding, basic",TTM,2018-11-30,818000000
LOW,186050,,2018.0,0-67,"Average Shares Outstanding, diluted",TTM,2018-11-30,819000000
LOW,186050,USD,2018.0,1-1,Revenues,TTM,2018-11-30,71156000000
LOW,186050,USD,2018.0,1-2,Cost of Goods Sold,TTM,2018-11-30,47059000000
LOW,186050,USD,2018.0,1-4,Gross Profit,TTM,2018-11-30,24097000000
LOW,186050,USD,2018.0,1-11,Operating Expenses,TTM,2018-11-30,18413000000
LOW,186050,USD,2018.0,1-12,"Selling, General and Administrative",TTM,2018-11-30,16908000000
LOW,186050,USD,2018.0,1-15,Research & Development Expenses,TTM,2018-11-30,0
LOW,186050,USD,2018.0,1-19,Operating Income (EBIT),TTM,2018-11-30,5684000000
LOW,186050,USD,2018.0,1-21,"Interest Expense, net",TTM,2018-11-30,620000000
LOW,186050,USD,2018.0,1-28,Pretax Income (adjusted),TTM,2018-11-30,5064000000
LOW,186050,USD,2018.0,1-43,Pretax Income,TTM,2018-11-30,5064000000
LOW,186050,USD,2018.0,1-44,Income Taxes,TTM,2018-11-30,1372000000
LOW,186050,USD,2018.0,1-49,Income from Continuing Operations,TTM,2018-11-30,3692000000
LOW,186050,USD,2018.0,1-58,Net Income (common shareholders),TTM,2018-11-30,3692000000
LOW,186050,USD,2018.0,2-1,Cash and Cash-equivalents,TTM,2018-11-30,1876000000
LOW,186050,USD,2018.0,2-5,"Receivables, net",TTM,2018-11-30,0
LOW,186050,USD,2018.0,2-21,Total Current Assets,TTM,2018-11-30,15138000000
LOW,186050,USD,2018.0,2-22,"Property, Plant and Equipment, net",TTM,2018-11-30,18923000000
LOW,186050,USD,2018.0,2-41,Total Assets,TTM,2018-11-30,36713000000
LOW,186050,USD,2018.0,2-43,Accounts payable,TTM,2018-11-30,9283000000
LOW,186050,USD,2018.0,2-47,Current Debt,TTM,2018-11-30,1117000000
LOW,186050,USD,2018.0,2-57,Total Current Liabilities,TTM,2018-11-30,15069000000
LOW,186050,USD,2018.0,2-58,Non-current Debt,TTM,2018-11-30,14460000000
LOW,186050,USD,2018.0,2-73,Total Liabilities,TTM,2018-11-30,31319000000
LOW,186050,USD,2018.0,2-74,Preferred Equity,TTM,2018-11-30,0
LOW,186050,USD,2018.0,2-76,Common Stock,TTM,2018-11-30,403000000
LOW,186050,USD,2018.0,2-82,Equity before minorities,TTM,2018-11-30,5394000000
LOW,186050,USD,2018.0,2-83,Minority Interest,TTM,2018-11-30,0
LOW,186050,USD,2018.0,2-84,Total Equity,TTM,2018-11-30,5394000000
LOW,186050,USD,2018.0,3-2,Depreciation & Amortisation,TTM,2018-11-30,1598000000
LOW,186050,USD,2018.0,3-7,Change in Working Capital,TTM,2018-11-30,640000000
LOW,186050,USD,2018.0,3-13,Operating Cash Flow,TTM,2018-11-30,6491000000
LOW,186050,USD,2018.0,3-14,Net Change in PP&E & Intangibles,TTM,2018-11-30,-1108000000
LOW,186050,USD,2018.0,3-31,Investing Cash Flow,TTM,2018-11-30,-1157000000
LOW,186050,USD,2018.0,3-32,Dividends paid,TTM,2018-11-30,-1409000000
LOW,186050,USD,2018.0,3-43,Financing Cash Flow,TTM,2018-11-30,-4398000000
LOW,186050,USD,2018.0,3-46,Net Change in Cash,TTM,2018-11-30,925000000
LOW,186050,,nan,4-11,Market Capitalisation,TTM,,87899703556
LOW,186050,,nan,4-10,EBITDA,TTM,,7282000000
LOW,186050,,nan,4-6,Total Debt,TTM,,15577000000
LOW,186050,,nan,4-25,Free Cash Flow,TTM,,5442000000
LOW,186050,,nan,4-0,Gross Margin,TTM,,0.33870
LOW,186050,,nan,4-1,Operating Margin,TTM,,0.07990
LOW,186050,,nan,4-2,Net Profit Margin,TTM,,0.05190
LOW,186050,,nan,4-7,Return on Equity,TTM,,0.68450
LOW,186050,,nan,4-9,Return on Assets,TTM,,0.10060
LOW,186050,,nan,4-28,Free Cash Flow to Net Income,TTM,,1.47400
LOW,186050,,nan,4-3,Current Ratio,TTM,,1.00460
LOW,186050,,nan,4-4,Liabilities to Equity Ratio,TTM,,5.80630
LOW,186050,,nan,4-5,Debt to Assets Ratio,TTM,,0.42430
LOW,186050,,nan,4-12,"Earnings per Share, Basic",TTM,,4.51
LOW,186050,,nan,4-13,"Earnings per Share, Diluted",TTM,,4.51
LOW,186050,,nan,4-17,Sales per Share,TTM,,86.99
LOW,186050,,nan,4-18,Book Value per Share,TTM,,6.59
LOW,186050,,nan,4-26,Free Cash Flow per Share,TTM,,6.65
LOW,186050,,nan,4-29,Dividends per Share,TTM,,1.72
LOW,186050,,nan,4-14,Price to Earnings Ratio,TTM,,24.25
LOW,186050,,nan,4-15,Price to Sales Ratio,TTM,,1.26
LOW,186050,,nan,4-16,Price to Book Value,TTM,,16.60
LOW,186050,,nan,4-27,Price to Free Cash Flow,TTM,,16.45
LOW,186050,,nan,4-11,Market Capitalisation,TTM,,87899703556
LOW,186050,,nan,4-20,Enterprise Value,TTM,,101600703556
LOW,186050,,nan,4-21,EV/EBITDA,TTM,,13.95
LOW,186050,,nan,4-22,EV/Sales,TTM,,1.43
LOW,186050,,nan,4-31,EV/FCF,TTM,,18.67
LOW,186050,,nan,4-23,Book to Market Value,TTM,,0.06
LOW,186050,,nan,4-24,Operating Income/EV,TTM,,0.05590
LOW,186050,,nan,4-30,Pietroski F-Score,TTM,,7.00
CVS,256275,USD,nan,0-31,Last Closing Price,,2019-03-29,53.93
CVS,256275,,nan,0-64,Common Shares Outstanding,,2018-10-31,1018799080
CVS,256275,,nan,0-65,Preferred Shares Outstanding,,2008-12-31,3583000
CVS,256275,,2018.0,0-66,"Average Shares Outstanding, basic",TTM,2018-09-30,1017250000
CVS,256275,,2018.0,0-67,"Average Shares Outstanding, diluted",TTM,2018-09-30,1017750000
CVS,256275,USD,2018.0,1-1,Revenues,TTM,2018-09-30,188055000000
CVS,256275,USD,2018.0,1-2,Cost of Goods Sold,TTM,2018-09-30,158736000000
CVS,256275,USD,2018.0,1-4,Gross Profit,TTM,2018-09-30,29319000000
CVS,256275,USD,2018.0,1-11,Operating Expenses,TTM,2018-09-30,23499000000
CVS,256275,USD,2018.0,1-12,"Selling, General and Administrative",TTM,2018-09-30,0
CVS,256275,USD,2018.0,1-15,Research & Development Expenses,TTM,2018-09-30,0
CVS,256275,USD,2018.0,1-19,Operating Income (EBIT),TTM,2018-09-30,5820000000
CVS,256275,USD,2018.0,1-21,"Interest Expense, net",TTM,2018-09-30,1698000000
CVS,256275,USD,2018.0,1-28,Pretax Income (adjusted),TTM,2018-09-30,4113000000
CVS,256275,USD,2018.0,1-43,Pretax Income,TTM,2018-09-30,4113000000
CVS,256275,USD,2018.0,1-44,Income Taxes,TTM,2018-09-30,1000000000
CVS,256275,USD,2018.0,1-49,Income from Continuing Operations,TTM,2018-09-30,3113000000
CVS,256275,USD,2018.0,1-58,Net Income (common shareholders),TTM,2018-09-30,3112000000
CVS,256275,USD,2018.0,2-1,Cash and Cash-equivalents,TTM,2018-09-30,41692000000
CVS,256275,USD,2018.0,2-5,"Receivables, net",TTM,2018-09-30,14837000000
CVS,256275,USD,2018.0,2-21,Total Current Assets,TTM,2018-09-30,71981000000
CVS,256275,USD,2018.0,2-22,"Property, Plant and Equipment, net",TTM,2018-09-30,10419000000
CVS,256275,USD,2018.0,2-41,Total Assets,TTM,2018-09-30,131506000000
CVS,256275,USD,2018.0,2-43,Accounts payable,TTM,2018-09-30,8813000000
CVS,256275,USD,2018.0,2-47,Current Debt,TTM,2018-09-30,2139000000
CVS,256275,USD,2018.0,2-57,Total Current Liabilities,TTM,2018-09-30,29460000000
CVS,256275,USD,2018.0,2-58,Non-current Debt,TTM,2018-09-30,60747000000
CVS,256275,USD,2018.0,2-73,Total Liabilities,TTM,2018-09-30,94884000000
CVS,256275,USD,2018.0,2-74,Preferred Equity,TTM,2018-09-30,0
CVS,256275,USD,2018.0,2-76,Common Stock,TTM,2018-09-30,0
CVS,256275,USD,2018.0,2-82,Equity before minorities,TTM,2018-09-30,36618000000
CVS,256275,USD,2018.0,2-83,Minority Interest,TTM,2018-09-30,4000000
CVS,256275,USD,2018.0,2-84,Total Equity,TTM,2018-09-30,36622000000
CVS,256275,USD,2018.0,3-2,Depreciation & Amortisation,TTM,2018-09-30,0
CVS,256275,USD,2018.0,3-7,Change in Working Capital,TTM,2018-09-30,0
CVS,256275,USD,2018.0,3-13,Operating Cash Flow,TTM,2018-09-30,6250000000
CVS,256275,USD,2018.0,3-14,Net Change in PP&E & Intangibles,TTM,2018-09-30,-1934000000
CVS,256275,USD,2018.0,3-31,Investing Cash Flow,TTM,2018-09-30,-2305000000
CVS,256275,USD,2018.0,3-32,Dividends paid,TTM,2018-09-30,-2038000000
CVS,256275,USD,2018.0,3-43,Financing Cash Flow,TTM,2018-09-30,35151000000
CVS,256275,USD,2018.0,3-46,Net Change in Cash,TTM,2018-09-30,39097000000
CVS,256275,,nan,4-11,Market Capitalisation,TTM,,54943834384
CVS,256275,,nan,4-10,EBITDA,TTM,,5820000000
CVS,256275,,nan,4-6,Total Debt,TTM,,62886000000
CVS,256275,,nan,4-25,Free Cash Flow,TTM,,2886000000
CVS,256275,,nan,4-0,Gross Margin,TTM,,0.15590
CVS,256275,,nan,4-1,Operating Margin,TTM,,0.03090
CVS,256275,,nan,4-2,Net Profit Margin,TTM,,0.01650
CVS,256275,,nan,4-7,Return on Equity,TTM,,0.08500
CVS,256275,,nan,4-9,Return on Assets,TTM,,0.02370
CVS,256275,,nan,4-28,Free Cash Flow to Net Income,TTM,,0.92740
CVS,256275,,nan,4-3,Current Ratio,TTM,,2.44330
CVS,256275,,nan,4-4,Liabilities to Equity Ratio,TTM,,2.59090
CVS,256275,,nan,4-5,Debt to Assets Ratio,TTM,,0.47820
CVS,256275,,nan,4-12,"Earnings per Share, Basic",TTM,,3.06
CVS,256275,,nan,4-13,"Earnings per Share, Diluted",TTM,,3.06
CVS,256275,,nan,4-17,Sales per Share,TTM,,184.87
CVS,256275,,nan,4-18,Book Value per Share,TTM,,36.00
CVS,256275,,nan,4-26,Free Cash Flow per Share,TTM,,2.84
CVS,256275,,nan,4-29,Dividends per Share,TTM,,2.00
CVS,256275,,nan,4-14,Price to Earnings Ratio,TTM,,17.63
CVS,256275,,nan,4-15,Price to Sales Ratio,TTM,,0.29
CVS,256275,,nan,4-16,Price to Book Value,TTM,,1.50
CVS,256275,,nan,4-27,Price to Free Cash Flow,TTM,,19.01
CVS,256275,,nan,4-11,Market Capitalisation,TTM,,54943834384
CVS,256275,,nan,4-20,Enterprise Value,TTM,,76141834384
CVS,256275,,nan,4-21,EV/EBITDA,TTM,,13.08
CVS,256275,,nan,4-22,EV/Sales,TTM,,0.40
CVS,256275,,nan,4-31,EV/FCF,TTM,,26.38
CVS,256275,,nan,4-23,Book to Market Value,TTM,,0.67
CVS,256275,,nan,4-24,Operating Income/EV,TTM,,0.07640
CVS,256275,,nan,4-30,Pietroski F-Score,TTM,,5.00
QCOM,85758,USD,nan,0-31,Last Closing Price,,2019-03-29,57.03
QCOM,85758,,nan,0-64,Common Shares Outstanding,,2019-01-28,1210305693
QCOM,85758,,nan,0-65,Preferred Shares Outstanding,,,
QCOM,85758,,2019.0,0-66,"Average Shares Outstanding, basic",TTM,2018-12-31,1397000000
QCOM,85758,,2019.0,0-67,"Average Shares Outstanding, diluted",TTM,2018-12-31,1399500000
QCOM,85758,USD,2019.0,1-1,Revenues,TTM,2018-12-31,21539000000
QCOM,85758,USD,2019.0,1-2,Cost of Goods Sold,TTM,2018-12-31,9769000000
QCOM,85758,USD,2019.0,1-4,Gross Profit,TTM,2018-12-31,11770000000
QCOM,85758,USD,2019.0,1-11,Operating Expenses,TTM,2018-12-31,10314000000
QCOM,85758,USD,2019.0,1-12,"Selling, General and Administrative",TTM,2018-12-31,2739000000
QCOM,85758,USD,2019.0,1-15,Research & Development Expenses,TTM,2018-12-31,5474000000
QCOM,85758,USD,2019.0,1-19,Operating Income (EBIT),TTM,2018-12-31,1456000000
QCOM,85758,USD,2019.0,1-21,"Interest Expense, net",TTM,2018-12-31,754000000
QCOM,85758,USD,2019.0,1-28,Pretax Income (adjusted),TTM,2018-12-31,1132000000
QCOM,85758,USD,2019.0,1-43,Pretax Income,TTM,2018-12-31,1132000000
QCOM,85758,USD,2019.0,1-44,Income Taxes,TTM,2018-12-31,-1055000000
QCOM,85758,USD,2019.0,1-49,Income from Continuing Operations,TTM,2018-12-31,2187000000
QCOM,85758,USD,2019.0,1-58,Net Income (common shareholders),TTM,2018-12-31,2187000000
QCOM,85758,USD,2019.0,2-1,Cash and Cash-equivalents,TTM,2018-12-31,10315000000
QCOM,85758,USD,2019.0,2-5,"Receivables, net",TTM,2018-12-31,3426000000
QCOM,85758,USD,2019.0,2-21,Total Current Assets,TTM,2018-12-31,16294000000
QCOM,85758,USD,2019.0,2-22,"Property, Plant and Equipment, net",TTM,2018-12-31,2932000000
QCOM,85758,USD,2019.0,2-41,Total Assets,TTM,2018-12-31,34246000000
QCOM,85758,USD,2019.0,2-43,Accounts payable,TTM,2018-12-31,1422000000
QCOM,85758,USD,2019.0,2-47,Current Debt,TTM,2018-12-31,998000000
QCOM,85758,USD,2019.0,2-57,Total Current Liabilities,TTM,2018-12-31,12730000000
QCOM,85758,USD,2019.0,2-58,Non-current Debt,TTM,2018-12-31,15388000000
QCOM,85758,USD,2019.0,2-73,Total Liabilities,TTM,2018-12-31,30629000000
QCOM,85758,USD,2019.0,2-74,Preferred Equity,TTM,2018-12-31,0
QCOM,85758,USD,2019.0,2-76,Common Stock,TTM,2018-12-31,0
QCOM,85758,USD,2019.0,2-82,Equity before minorities,TTM,2018-12-31,3617000000
QCOM,85758,USD,2019.0,2-83,Minority Interest,TTM,2018-12-31,0
QCOM,85758,USD,2019.0,2-84,Total Equity,TTM,2018-12-31,3617000000
QCOM,85758,USD,2019.0,3-2,Depreciation & Amortisation,TTM,2018-12-31,1551000000
QCOM,85758,USD,2019.0,3-7,Change in Working Capital,TTM,2018-12-31,-811000000
QCOM,85758,USD,2019.0,3-13,Operating Cash Flow,TTM,2018-12-31,2489000000
QCOM,85758,USD,2019.0,3-14,Net Change in PP&E & Intangibles,TTM,2018-12-31,-488000000
QCOM,85758,USD,2019.0,3-31,Investing Cash Flow,TTM,2018-12-31,7490000000
QCOM,85758,USD,2019.0,3-32,Dividends paid,TTM,2018-12-31,-3372000000
QCOM,85758,USD,2019.0,3-43,Financing Cash Flow,TTM,2018-12-31,-33209000000
QCOM,85758,USD,2019.0,3-46,Net Change in Cash,TTM,2018-12-31,-23296000000
QCOM,85758,,nan,4-11,Market Capitalisation,TTM,,69023733672
QCOM,85758,,nan,4-10,EBITDA,TTM,,3007000000
QCOM,85758,,nan,4-6,Total Debt,TTM,,16386000000
QCOM,85758,,nan,4-25,Free Cash Flow,TTM,,2763000000
QCOM,85758,,nan,4-0,Gross Margin,TTM,,0.54650
QCOM,85758,,nan,4-1,Operating Margin,TTM,,0.06760
QCOM,85758,,nan,4-2,Net Profit Margin,TTM,,0.10150
QCOM,85758,,nan,4-7,Return on Equity,TTM,,0.60460
QCOM,85758,,nan,4-9,Return on Assets,TTM,,0.06390
QCOM,85758,,nan,4-28,Free Cash Flow to Net Income,TTM,,1.26340
QCOM,85758,,nan,4-3,Current Ratio,TTM,,1.28000
QCOM,85758,,nan,4-4,Liabilities to Equity Ratio,TTM,,8.46810
QCOM,85758,,nan,4-5,Debt to Assets Ratio,TTM,,0.47850
QCOM,85758,,nan,4-12,"Earnings per Share, Basic",TTM,,1.57
QCOM,85758,,nan,4-13,"Earnings per Share, Diluted",TTM,,1.56
QCOM,85758,,nan,4-17,Sales per Share,TTM,,15.42
QCOM,85758,,nan,4-18,Book Value per Share,TTM,,2.59
QCOM,85758,,nan,4-26,Free Cash Flow per Share,TTM,,1.98
QCOM,85758,,nan,4-29,Dividends per Share,TTM,,2.41
QCOM,85758,,nan,4-14,Price to Earnings Ratio,TTM,,36.43
QCOM,85758,,nan,4-15,Price to Sales Ratio,TTM,,3.70
QCOM,85758,,nan,4-16,Price to Book Value,TTM,,22.03
QCOM,85758,,nan,4-27,Price to Free Cash Flow,TTM,,28.83
QCOM,85758,,nan,4-11,Market Capitalisation,TTM,,69023733672
QCOM,85758,,nan,4-20,Enterprise Value,TTM,,75094733672
QCOM,85758,,nan,4-21,EV/EBITDA,TTM,,24.97
QCOM,85758,,nan,4-22,EV/Sales,TTM,,3.49
QCOM,85758,,nan,4-31,EV/FCF,TTM,,27.18
QCOM,85758,,nan,4-23,Book to Market Value,TTM,,0.05
QCOM,85758,,nan,4-24,Operating Income/EV,TTM,,0.01940
QCOM,85758,,nan,4-30,Pietroski F-Score,TTM,,5.00
DVN,122079,USD,nan,0-31,Last Closing Price,,2019-03-29,31.56
DVN,122079,,nan,0-64,Common Shares Outstanding,,2018-10-17,468200000
DVN,122079,,nan,0-65,Preferred Shares Outstanding,,,
DVN,122079,,2018.0,0-66,"Average Shares Outstanding, basic",TTM,2018-09-30,510500000
DVN,122079,,2018.0,0-67,"Average Shares Outstanding, diluted",TTM,2018-09-30,511250000
DVN,122079,USD,2018.0,1-1,Revenues,TTM,2018-09-30,13326000000
DVN,122079,USD,2018.0,1-2,Cost of Goods Sold,TTM,2018-09-30,2132000000
DVN,122079,USD,2018.0,1-4,Gross Profit,TTM,2018-09-30,11194000000
DVN,122079,USD,2018.0,1-11,Operating Expenses,TTM,2018-09-30,10609000000
DVN,122079,USD,2018.0,1-12,"Selling, General and Administrative",TTM,2018-09-30,8263000000
DVN,122079,USD,2018.0,1-15,Research & Development Expenses,TTM,2018-09-30,304000000
DVN,122079,USD,2018.0,1-19,Operating Income (EBIT),TTM,2018-09-30,585000000
DVN,122079,USD,2018.0,1-21,"Interest Expense, net",TTM,2018-09-30,739000000
DVN,122079,USD,2018.0,1-28,Pretax Income (adjusted),TTM,2018-09-30,-153000000
DVN,122079,USD,2018.0,1-43,Pretax Income,TTM,2018-09-30,-407000000
DVN,122079,USD,2018.0,1-44,Income Taxes,TTM,2018-09-30,-377000000
DVN,122079,USD,2018.0,1-49,Income from Continuing Operations,TTM,2018-09-30,-30000000
DVN,122079,USD,2018.0,1-58,Net Income (common shareholders),TTM,2018-09-30,2098000000
DVN,122079,USD,2018.0,2-1,Cash and Cash-equivalents,TTM,2018-09-30,3102000000
DVN,122079,USD,2018.0,2-5,"Receivables, net",TTM,2018-09-30,1226000000
DVN,122079,USD,2018.0,2-21,Total Current Assets,TTM,2018-09-30,4757000000
DVN,122079,USD,2018.0,2-22,"Property, Plant and Equipment, net",TTM,2018-09-30,14202000000
DVN,122079,USD,2018.0,2-41,Total Assets,TTM,2018-09-30,20172000000
DVN,122079,USD,2018.0,2-43,Accounts payable,TTM,2018-09-30,777000000
DVN,122079,USD,2018.0,2-47,Current Debt,TTM,2018-09-30,257000000
DVN,122079,USD,2018.0,2-57,Total Current Liabilities,TTM,2018-09-30,3224000000
DVN,122079,USD,2018.0,2-58,Non-current Debt,TTM,2018-09-30,5791000000
DVN,122079,USD,2018.0,2-73,Total Liabilities,TTM,2018-09-30,11274000000
DVN,122079,USD,2018.0,2-74,Preferred Equity,TTM,2018-09-30,0
DVN,122079,USD,2018.0,2-76,Common Stock,TTM,2018-09-30,0
DVN,122079,USD,2018.0,2-82,Equity before minorities,TTM,2018-09-30,8898000000
DVN,122079,USD,2018.0,2-83,Minority Interest,TTM,2018-09-30,0
DVN,122079,USD,2018.0,2-84,Total Equity,TTM,2018-09-30,8898000000
DVN,122079,USD,2018.0,3-2,Depreciation & Amortisation,TTM,2018-09-30,2042000000
DVN,122079,USD,2018.0,3-7,Change in Working Capital,TTM,2018-09-30,-304000000
DVN,122079,USD,2018.0,3-13,Operating Cash Flow,TTM,2018-09-30,2753000000
DVN,122079,USD,2018.0,3-14,Net Change in PP&E & Intangibles,TTM,2018-09-30,-2372000000
DVN,122079,USD,2018.0,3-31,Investing Cash Flow,TTM,2018-09-30,-2372000000
DVN,122079,USD,2018.0,3-32,Dividends paid,TTM,2018-09-30,-144000000
DVN,122079,USD,2018.0,3-43,Financing Cash Flow,TTM,2018-09-30,-3288000000
DVN,122079,USD,2018.0,3-46,Net Change in Cash,TTM,2018-09-30,256000000
DVN,122079,,nan,4-11,Market Capitalisation,TTM,,14776392000
DVN,122079,,nan,4-10,EBITDA,TTM,,2627000000
DVN,122079,,nan,4-6,Total Debt,TTM,,6048000000
DVN,122079,,nan,4-25,Free Cash Flow,TTM,,328000000
DVN,122079,,nan,4-0,Gross Margin,TTM,,0.84000
DVN,122079,,nan,4-1,Operating Margin,TTM,,0.04390
DVN,122079,,nan,4-2,Net Profit Margin,TTM,,0.17850
DVN,122079,,nan,4-7,Return on Equity,TTM,,0.26740
DVN,122079,,nan,4-9,Return on Assets,TTM,,0.11790
DVN,122079,,nan,4-28,Free Cash Flow to Net Income,TTM,,0.13790
DVN,122079,,nan,4-3,Current Ratio,TTM,,1.47550
DVN,122079,,nan,4-4,Liabilities to Equity Ratio,TTM,,1.26700
DVN,122079,,nan,4-5,Debt to Assets Ratio,TTM,,0.29980
DVN,122079,,nan,4-12,"Earnings per Share, Basic",TTM,,4.11
DVN,122079,,nan,4-13,"Earnings per Share, Diluted",TTM,,4.10
DVN,122079,,nan,4-17,Sales per Share,TTM,,26.10
DVN,122079,,nan,4-18,Book Value per Share,TTM,,17.43
DVN,122079,,nan,4-26,Free Cash Flow per Share,TTM,,0.64
DVN,122079,,nan,4-29,Dividends per Share,TTM,,0.28
DVN,122079,,nan,4-14,Price to Earnings Ratio,TTM,,7.68
DVN,122079,,nan,4-15,Price to Sales Ratio,TTM,,1.21
DVN,122079,,nan,4-16,Price to Book Value,TTM,,1.81
DVN,122079,,nan,4-27,Price to Free Cash Flow,TTM,,49.12
DVN,122079,,nan,4-11,Market Capitalisation,TTM,,14776392000
DVN,122079,,nan,4-20,Enterprise Value,TTM,,17722392000
DVN,122079,,nan,4-21,EV/EBITDA,TTM,,6.75
DVN,122079,,nan,4-22,EV/Sales,TTM,,1.33
DVN,122079,,nan,4-31,EV/FCF,TTM,,54.03
DVN,122079,,nan,4-23,Book to Market Value,TTM,,0.60
DVN,122079,,nan,4-24,Operating Income/EV,TTM,,0.03300
DVN,122079,,nan,4-30,Pietroski F-Score,TTM,,7.00
WFC,58953,USD,nan,0-31,Last Closing Price,,2019-03-29,48.32
WFC,58953,,nan,0-64,Common Shares Outstanding,,2018-10-24,4707244168
WFC,58953,,nan,0-65,Preferred Shares Outstanding,,,
WFC,58953,,2018.0,0-66,"Average Shares Outstanding, basic",TTM,2018-09-30,4861425000
WFC,58953,,2018.0,0-67,"Average Shares Outstanding, diluted",TTM,2018-09-30,4904825000
WFC,58953,USD,2018.0,1-1,Revenues,TTM,2018-09-30,87478000000
WFC,58953,,nan,1-2,Cost of Goods Sold,,,
